departamento,date,deaths
Nueva Segovia,2021-01-18,46
Nueva Segovia,2021-01-19,46
Nueva Segovia,2021-01-20,46
Nueva Segovia,2021-01-21,46
Nueva Segovia,2021-01-22,46
Nueva Segovia,2021-01-23,46
Nueva Segovia,2021-01-24,46
Nueva Segovia,2021-01-25,46
Nueva Segovia,2021-01-26,46
Nueva Segovia,2021-01-27,46
Nueva Segovia,2021-01-28,46
Nueva Segovia,2021-01-29,46
Nueva Segovia,2021-01-30,46
Nueva Segovia,2021-01-31,46
Nueva Segovia,2021-02-01,46
Nueva Segovia,2021-02-02,46
Nueva Segovia,2021-02-03,46
Nueva Segovia,2021-02-04,46
Nueva Segovia,2021-02-05,46
Nueva Segovia,2021-02-06,46
Nueva Segovia,2021-02-07,46
Nueva Segovia,2021-02-08,46
Nueva Segovia,2021-02-09,46
Nueva Segovia,2021-02-10,46
Nueva Segovia,2021-02-11,46
Nueva Segovia,2021-02-12,47
Nueva Segovia,2021-02-13,47
Nueva Segovia,2021-02-14,47
Nueva Segovia,2021-02-15,47
Nueva Segovia,2021-02-16,47
Nueva Segovia,2021-02-17,47
Nueva Segovia,2021-02-18,47
Nueva Segovia,2021-02-19,47
Nueva Segovia,2021-02-20,47
Nueva Segovia,2021-02-21,47
Nueva Segovia,2021-02-22,47
Nueva Segovia,2021-02-23,47
Nueva Segovia,2021-02-24,47
Nueva Segovia,2021-02-25,47
Nueva Segovia,2021-02-26,47
Nueva Segovia,2021-02-27,47
Nueva Segovia,2021-02-28,47
Nueva Segovia,2021-03-01,47
Nueva Segovia,2021-03-02,47
Nueva Segovia,2021-03-03,47
Nueva Segovia,2021-03-04,47
Nueva Segovia,2021-03-05,47
Nueva Segovia,2021-03-06,47
Nueva Segovia,2021-03-07,47
Nueva Segovia,2021-03-08,47
Nueva Segovia,2021-03-09,47
Nueva Segovia,2021-03-10,47
Nueva Segovia,2021-03-11,47
Nueva Segovia,2021-03-12,47
Nueva Segovia,2021-03-13,47
Nueva Segovia,2021-03-14,47
Nueva Segovia,2021-03-15,47
Nueva Segovia,2021-03-16,47
Nueva Segovia,2021-03-17,47
Nueva Segovia,2021-03-18,47
Nueva Segovia,2021-03-19,47
Nueva Segovia,2021-03-20,47
Nueva Segovia,2021-03-21,47
Nueva Segovia,2021-03-22,47
Nueva Segovia,2021-03-23,47
Nueva Segovia,2021-03-24,47
Nueva Segovia,2021-03-25,47
Nueva Segovia,2021-03-26,47
Nueva Segovia,2021-03-27,47
Nueva Segovia,2021-03-28,47
Nueva Segovia,2021-03-29,47
Nueva Segovia,2021-03-30,47
Nueva Segovia,2021-03-31,47
Nueva Segovia,2021-04-01,47
Nueva Segovia,2021-04-02,47
Nueva Segovia,2021-04-03,47
Nueva Segovia,2021-04-04,47
Nueva Segovia,2021-04-05,47
Nueva Segovia,2021-04-06,47
Nueva Segovia,2021-04-07,47
Nueva Segovia,2021-04-08,47
Nueva Segovia,2021-04-09,47
Nueva Segovia,2021-04-10,47
Nueva Segovia,2021-04-11,47
Nueva Segovia,2021-04-12,47
Nueva Segovia,2021-04-13,47
Nueva Segovia,2021-04-14,47
Nueva Segovia,2021-04-15,47
Nueva Segovia,2021-04-16,47
Nueva Segovia,2021-04-17,47
Nueva Segovia,2021-04-18,47
Nueva Segovia,2021-04-19,47
Nueva Segovia,2021-04-20,47
Nueva Segovia,2021-04-21,47
Nueva Segovia,2021-04-22,47
Nueva Segovia,2021-04-23,47
Nueva Segovia,2021-04-24,47
Nueva Segovia,2021-04-25,47
Nueva Segovia,2021-04-26,47
Nueva Segovia,2021-04-27,47
Nueva Segovia,2021-04-28,47
Nueva Segovia,2021-04-29,47
Nueva Segovia,2021-04-30,47
Nueva Segovia,2021-05-01,47
Nueva Segovia,2021-05-02,47
Nueva Segovia,2021-05-03,47
Nueva Segovia,2021-05-04,47
Nueva Segovia,2021-05-05,47
Nueva Segovia,2021-05-06,47
Nueva Segovia,2021-05-07,47
Nueva Segovia,2021-05-08,47
Nueva Segovia,2021-05-09,47
Nueva Segovia,2021-05-10,47
Nueva Segovia,2021-05-11,47
Nueva Segovia,2021-05-12,47
Nueva Segovia,2021-05-13,48
Nueva Segovia,2021-05-14,48
Nueva Segovia,2021-05-15,48
Nueva Segovia,2021-05-16,48
Nueva Segovia,2021-05-17,48
Nueva Segovia,2021-05-18,48
Nueva Segovia,2021-05-19,48
Nueva Segovia,2021-05-20,48
Nueva Segovia,2021-05-21,48
Nueva Segovia,2021-05-22,48
Nueva Segovia,2021-05-23,48
Nueva Segovia,2021-05-24,48
Nueva Segovia,2021-05-25,48
Nueva Segovia,2021-05-26,48
Nueva Segovia,2021-05-27,48
Nueva Segovia,2021-05-28,48
Nueva Segovia,2021-05-29,49
Nueva Segovia,2021-05-30,49
Nueva Segovia,2021-05-31,49
Nueva Segovia,2021-06-01,49
Nueva Segovia,2021-06-02,50
Nueva Segovia,2021-06-03,50
Nueva Segovia,2021-06-04,50
Nueva Segovia,2021-06-05,50
Nueva Segovia,2021-06-06,50
Nueva Segovia,2021-06-07,50
Nueva Segovia,2021-06-08,50
Nueva Segovia,2021-06-09,50
Nueva Segovia,2021-06-10,50
Nueva Segovia,2021-06-11,50
Nueva Segovia,2021-06-12,50
Nueva Segovia,2021-06-13,50
Nueva Segovia,2021-06-14,50
Nueva Segovia,2021-06-15,50
Nueva Segovia,2021-06-16,50
Nueva Segovia,2021-06-17,50
Nueva Segovia,2021-06-18,50
Nueva Segovia,2021-06-19,50
Nueva Segovia,2021-06-20,50
Nueva Segovia,2021-06-21,50
Nueva Segovia,2021-06-22,50
Nueva Segovia,2021-06-23,50
Nueva Segovia,2021-06-24,50
Nueva Segovia,2021-06-25,50
Nueva Segovia,2021-06-26,50
Nueva Segovia,2021-06-27,50
Nueva Segovia,2021-06-28,50
Nueva Segovia,2021-06-29,50
Nueva Segovia,2021-06-30,50
Nueva Segovia,2021-07-01,50
Nueva Segovia,2021-07-02,50
Nueva Segovia,2021-07-03,51
Nueva Segovia,2021-07-04,52
Nueva Segovia,2021-07-05,52
Nueva Segovia,2021-07-06,52
Nueva Segovia,2021-07-07,52
Nueva Segovia,2021-07-08,53
Nueva Segovia,2021-07-09,53
Nueva Segovia,2021-07-10,53
Nueva Segovia,2021-07-11,53
Nueva Segovia,2021-07-12,53
Nueva Segovia,2021-07-13,53
Nueva Segovia,2021-07-14,54
Nueva Segovia,2021-07-15,56
Nueva Segovia,2021-07-16,56
Nueva Segovia,2021-07-17,56
Nueva Segovia,2021-07-18,57
Nueva Segovia,2021-07-19,58
Nueva Segovia,2021-07-20,58
Nueva Segovia,2021-07-21,59
Nueva Segovia,2021-07-22,59
Nueva Segovia,2021-07-23,61
Nueva Segovia,2021-07-24,61
Nueva Segovia,2021-07-25,62
Nueva Segovia,2021-07-26,62
Nueva Segovia,2021-07-27,63
Nueva Segovia,2021-07-28,64
Nueva Segovia,2021-07-29,65
Nueva Segovia,2021-07-30,65
Nueva Segovia,2021-07-31,66
Nueva Segovia,2021-08-01,66
Nueva Segovia,2021-08-02,69
Nueva Segovia,2021-08-03,72
Nueva Segovia,2021-08-04,72
Nueva Segovia,2021-08-05,72
Nueva Segovia,2021-08-06,72
Nueva Segovia,2021-08-07,72
Nueva Segovia,2021-08-08,72
Nueva Segovia,2021-08-09,72
Nueva Segovia,2021-08-10,76
Nueva Segovia,2021-08-11,76
Nueva Segovia,2021-08-12,79
Nueva Segovia,2021-08-13,80
Nueva Segovia,2021-08-14,80
Nueva Segovia,2021-08-15,80
Nueva Segovia,2021-08-16,86
Nueva Segovia,2021-08-17,92
Nueva Segovia,2021-08-18,92
Nueva Segovia,2021-08-19,94
Nueva Segovia,2021-08-20,94
Nueva Segovia,2021-08-21,94
Nueva Segovia,2021-08-22,94
Nueva Segovia,2021-08-23,94
Nueva Segovia,2021-08-24,94
Nueva Segovia,2021-08-25,95
Nueva Segovia,2021-08-26,98
Nueva Segovia,2021-08-27,99
Nueva Segovia,2021-08-28,99
Nueva Segovia,2021-08-29,102
Nueva Segovia,2021-08-30,102
Nueva Segovia,2021-08-31,103
Nueva Segovia,2021-09-01,105
Nueva Segovia,2021-09-02,106
Nueva Segovia,2021-09-03,110
Nueva Segovia,2021-09-04,111
Nueva Segovia,2021-09-05,111
Nueva Segovia,2021-09-06,118
Nueva Segovia,2021-09-07,118
Nueva Segovia,2021-09-08,121
Nueva Segovia,2021-09-09,132
Nueva Segovia,2021-09-10,134
Nueva Segovia,2021-09-11,134
Nueva Segovia,2021-09-12,139
Nueva Segovia,2021-09-13,139
Nueva Segovia,2021-09-14,143
Nueva Segovia,2021-09-15,148
Nueva Segovia,2021-09-16,150
Nueva Segovia,2021-09-17,151
Nueva Segovia,2021-09-18,152
Nueva Segovia,2021-09-19,152
Nueva Segovia,2021-09-20,153
Nueva Segovia,2021-09-21,156
Nueva Segovia,2021-09-22,158
Nueva Segovia,2021-09-23,158
Nueva Segovia,2021-09-24,158
Nueva Segovia,2021-09-25,158
Nueva Segovia,2021-09-26,158
Nueva Segovia,2021-09-27,158
Nueva Segovia,2021-09-28,158
Nueva Segovia,2021-09-29,159
RACCN,2020-04-25,2
RACCN,2020-04-26,2
RACCN,2020-04-27,2
RACCN,2020-04-28,2
RACCN,2020-04-29,2
RACCN,2020-04-30,2
RACCN,2020-05-01,2
RACCN,2020-05-02,2
RACCN,2020-05-03,2
RACCN,2020-05-04,2
RACCN,2020-05-05,2
RACCN,2020-05-06,2
RACCN,2020-05-07,2
RACCN,2020-05-08,2
RACCN,2020-05-09,2
RACCN,2020-05-10,2
RACCN,2020-05-11,2
RACCN,2020-05-12,2
RACCN,2020-05-13,2
RACCN,2020-05-14,2
RACCN,2020-05-15,2
RACCN,2020-05-16,2
RACCN,2020-05-17,2
RACCN,2020-05-18,2
RACCN,2020-05-19,2
RACCN,2020-05-20,2
RACCN,2020-05-21,5
RACCN,2020-05-22,6
RACCN,2020-05-23,7
RACCN,2020-05-24,7
RACCN,2020-05-25,9
RACCN,2020-05-26,9
RACCN,2020-05-27,9
RACCN,2020-05-28,9
RACCN,2020-05-29,9
RACCN,2020-05-30,20
RACCN,2020-05-31,20
RACCN,2020-06-01,20
RACCN,2020-06-02,20
RACCN,2020-06-03,21
RACCN,2020-06-04,22
RACCN,2020-06-05,24
RACCN,2020-06-06,24
RACCN,2020-06-07,25
RACCN,2020-06-08,26
RACCN,2020-06-09,26
RACCN,2020-06-10,27
RACCN,2020-06-11,30
RACCN,2020-06-12,34
RACCN,2020-06-13,35
RACCN,2020-06-14,37
RACCN,2020-06-15,37
RACCN,2020-06-16,41
RACCN,2020-06-17,41
RACCN,2020-06-18,45
RACCN,2020-06-19,62
RACCN,2020-06-20,62
RACCN,2020-06-21,63
RACCN,2020-06-22,63
RACCN,2020-06-23,66
RACCN,2020-06-24,66
RACCN,2020-06-25,66
RACCN,2020-06-26,67
RACCN,2020-06-27,67
RACCN,2020-06-28,68
RACCN,2020-06-29,68
RACCN,2020-06-30,70
RACCN,2020-07-01,70
RACCN,2020-07-02,70
RACCN,2020-07-03,71
RACCN,2020-07-04,71
RACCN,2020-07-05,71
RACCN,2020-07-06,71
RACCN,2020-07-07,71
RACCN,2020-07-08,71
RACCN,2020-07-09,71
RACCN,2020-07-10,71
RACCN,2020-07-11,72
RACCN,2020-07-12,77
RACCN,2020-07-13,78
RACCN,2020-07-14,78
RACCN,2020-07-15,80
RACCN,2020-07-16,80
RACCN,2020-07-17,80
RACCN,2020-07-18,80
RACCN,2020-07-19,81
RACCN,2020-07-20,81
RACCN,2020-07-21,81
RACCN,2020-07-22,81
RACCN,2020-07-23,81
RACCN,2020-07-24,81
RACCN,2020-07-25,81
RACCN,2020-07-26,81
RACCN,2020-07-27,81
RACCN,2020-07-28,81
RACCN,2020-07-29,83
RACCN,2020-07-30,83
RACCN,2020-07-31,83
RACCN,2020-08-01,83
RACCN,2020-08-02,84
RACCN,2020-08-03,84
RACCN,2020-08-04,84
RACCN,2020-08-05,84
RACCN,2020-08-06,84
RACCN,2020-08-07,84
RACCN,2020-08-08,84
RACCN,2020-08-09,84
RACCN,2020-08-10,84
RACCN,2020-08-11,84
RACCN,2020-08-12,84
RACCN,2020-08-13,86
RACCN,2020-08-14,86
RACCN,2020-08-15,86
RACCN,2020-08-16,87
RACCN,2020-08-17,87
RACCN,2020-08-18,87
RACCN,2020-08-19,89
RACCN,2020-08-20,89
RACCN,2020-08-21,89
RACCN,2020-08-22,89
RACCN,2020-08-23,89
RACCN,2020-08-24,90
RACCN,2020-08-25,90
RACCN,2020-08-26,90
RACCN,2020-08-27,90
RACCN,2020-08-28,90
RACCN,2020-08-29,90
RACCN,2020-08-30,91
RACCN,2020-08-31,91
RACCN,2020-09-01,91
RACCN,2020-09-02,91
RACCN,2020-09-03,91
RACCN,2020-09-04,91
RACCN,2020-09-05,91
RACCN,2020-09-06,91
RACCN,2020-09-07,91
RACCN,2020-09-08,91
RACCN,2020-09-09,91
RACCN,2020-09-10,91
RACCN,2020-09-11,91
RACCN,2020-09-12,91
RACCN,2020-09-13,91
RACCN,2020-09-14,91
RACCN,2020-09-15,91
RACCN,2020-09-16,91
RACCN,2020-09-17,91
RACCN,2020-09-18,91
RACCN,2020-09-19,91
RACCN,2020-09-20,91
RACCN,2020-09-21,91
RACCN,2020-09-22,91
RACCN,2020-09-23,93
RACCN,2020-09-24,93
RACCN,2020-09-25,93
RACCN,2020-09-26,93
RACCN,2020-09-27,93
RACCN,2020-09-28,93
RACCN,2020-09-29,93
RACCN,2020-09-30,93
RACCN,2020-10-01,93
RACCN,2020-10-02,93
RACCN,2020-10-03,93
RACCN,2020-10-04,93
RACCN,2020-10-05,93
RACCN,2020-10-06,93
RACCN,2020-10-07,93
RACCN,2020-10-08,93
RACCN,2020-10-09,93
RACCN,2020-10-10,93
RACCN,2020-10-11,93
RACCN,2020-10-12,93
RACCN,2020-10-13,93
RACCN,2020-10-14,93
RACCN,2020-10-15,93
RACCN,2020-10-16,93
RACCN,2020-10-17,93
RACCN,2020-10-18,93
RACCN,2020-10-19,93
RACCN,2020-10-20,93
RACCN,2020-10-21,93
RACCN,2020-10-22,93
RACCN,2020-10-23,93
RACCN,2020-10-24,93
RACCN,2020-10-25,93
RACCN,2020-10-26,93
RACCN,2020-10-27,93
RACCN,2020-10-28,93
RACCN,2020-10-29,93
RACCN,2020-10-30,93
RACCN,2020-10-31,93
RACCN,2020-11-01,93
RACCN,2020-11-02,93
RACCN,2020-11-03,93
RACCN,2020-11-04,93
RACCN,2020-11-05,93
RACCN,2020-11-06,93
RACCN,2020-11-07,93
RACCN,2020-11-08,93
RACCN,2020-11-09,93
RACCN,2020-11-10,93
RACCN,2020-11-11,93
RACCN,2020-11-12,93
RACCN,2020-11-13,93
RACCN,2020-11-14,93
RACCN,2020-11-15,93
RACCN,2020-11-16,93
RACCN,2020-11-17,93
RACCN,2020-11-18,93
RACCN,2020-11-19,93
RACCN,2020-11-20,93
RACCN,2020-11-21,93
RACCN,2020-11-22,93
RACCN,2020-11-23,93
RACCN,2020-11-24,93
RACCN,2020-11-25,93
RACCN,2020-11-26,93
RACCN,2020-11-27,93
RACCN,2020-11-28,93
RACCN,2020-11-29,93
RACCN,2020-11-30,93
RACCN,2020-12-01,93
RACCN,2020-12-02,93
RACCN,2020-12-03,93
RACCN,2020-12-04,93
RACCN,2020-12-05,93
RACCN,2020-12-06,93
RACCN,2020-12-07,93
RACCN,2020-12-08,93
RACCN,2020-12-09,93
RACCN,2020-12-10,93
RACCN,2020-12-11,93
RACCN,2020-12-12,93
RACCN,2020-12-13,93
RACCN,2020-12-14,93
RACCN,2020-12-15,93
RACCN,2020-12-16,93
RACCN,2020-12-17,93
RACCN,2020-12-18,93
RACCN,2020-12-19,93
RACCN,2020-12-20,93
RACCN,2020-12-21,93
RACCN,2020-12-22,93
RACCN,2020-12-23,93
RACCN,2020-12-24,93
RACCN,2020-12-25,93
RACCN,2020-12-26,93
RACCN,2020-12-27,93
RACCN,2020-12-28,93
RACCN,2020-12-29,93
RACCN,2020-12-30,93
RACCN,2020-12-31,93
RACCN,2021-01-01,93
RACCN,2021-01-02,93
RACCN,2021-01-03,93
RACCN,2021-01-04,93
RACCN,2021-01-05,93
RACCN,2021-01-06,93
RACCN,2021-01-07,93
RACCN,2021-01-08,93
RACCN,2021-01-09,93
RACCN,2021-01-10,93
RACCN,2021-01-11,93
RACCN,2021-01-12,93
RACCN,2021-01-13,93
RACCN,2021-01-14,93
RACCN,2021-01-15,94
RACCN,2021-01-16,94
RACCN,2021-01-17,94
RACCN,2021-01-18,94
RACCN,2021-01-19,94
RACCN,2021-01-20,94
RACCN,2021-01-21,94
RACCN,2021-01-22,94
RACCN,2021-01-23,94
RACCN,2021-01-24,94
RACCN,2021-01-25,94
RACCN,2021-01-26,94
RACCN,2021-01-27,94
RACCN,2021-01-28,94
RACCN,2021-01-29,94
RACCN,2021-01-30,94
RACCN,2021-01-31,94
RACCN,2021-02-01,94
RACCN,2021-02-02,94
RACCN,2021-02-03,94
RACCN,2021-02-04,94
RACCN,2021-02-05,94
RACCN,2021-02-06,94
RACCN,2021-02-07,94
RACCN,2021-02-08,94
RACCN,2021-02-09,94
RACCN,2021-02-10,94
RACCN,2021-02-11,94
RACCN,2021-02-12,94
RACCN,2021-02-13,94
RACCN,2021-02-14,94
RACCN,2021-02-15,94
RACCN,2021-02-16,94
RACCN,2021-02-17,94
RACCN,2021-02-18,94
RACCN,2021-02-19,94
RACCN,2021-02-20,94
RACCN,2021-02-21,94
RACCN,2021-02-22,94
RACCN,2021-02-23,94
RACCN,2021-02-24,94
RACCN,2021-02-25,94
RACCN,2021-02-26,94
RACCN,2021-02-27,94
RACCN,2021-02-28,94
RACCN,2021-03-01,94
RACCN,2021-03-02,94
RACCN,2021-03-03,94
RACCN,2021-03-04,94
RACCN,2021-03-05,94
RACCN,2021-03-06,94
RACCN,2021-03-07,94
RACCN,2021-03-08,94
RACCN,2021-03-09,94
RACCN,2021-03-10,94
RACCN,2021-03-11,95
RACCN,2021-03-12,95
RACCN,2021-03-13,95
RACCN,2021-03-14,95
RACCN,2021-03-15,95
RACCN,2021-03-16,95
RACCN,2021-03-17,95
RACCN,2021-03-18,95
RACCN,2021-03-19,95
RACCN,2021-03-20,95
RACCN,2021-03-21,95
RACCN,2021-03-22,95
RACCN,2021-03-23,95
RACCN,2021-03-24,95
RACCN,2021-03-25,95
RACCN,2021-03-26,95
RACCN,2021-03-27,95
RACCN,2021-03-28,95
RACCN,2021-03-29,95
RACCN,2021-03-30,96
RACCN,2021-03-31,96
RACCN,2021-04-01,96
RACCN,2021-04-02,96
RACCN,2021-04-03,96
RACCN,2021-04-04,96
RACCN,2021-04-05,96
RACCN,2021-04-06,96
RACCN,2021-04-07,96
RACCN,2021-04-08,96
RACCN,2021-04-09,96
RACCN,2021-04-10,96
RACCN,2021-04-11,96
RACCN,2021-04-12,96
RACCN,2021-04-13,97
RACCN,2021-04-14,97
RACCN,2021-04-15,97
RACCN,2021-04-16,97
RACCN,2021-04-17,97
RACCN,2021-04-18,97
RACCN,2021-04-19,97
RACCN,2021-04-20,97
RACCN,2021-04-21,97
RACCN,2021-04-22,98
RACCN,2021-04-23,98
RACCN,2021-04-24,98
RACCN,2021-04-25,98
RACCN,2021-04-26,98
RACCN,2021-04-27,98
RACCN,2021-04-28,98
RACCN,2021-04-29,98
RACCN,2021-04-30,98
RACCN,2021-05-01,98
RACCN,2021-05-02,98
RACCN,2021-05-03,98
RACCN,2021-05-04,98
RACCN,2021-05-05,99
RACCN,2021-05-06,99
RACCN,2021-05-07,99
RACCN,2021-05-08,99
RACCN,2021-05-09,99
RACCN,2021-05-10,99
RACCN,2021-05-11,99
RACCN,2021-05-12,99
RACCN,2021-05-13,99
RACCN,2021-05-14,99
RACCN,2021-05-15,99
RACCN,2021-05-16,99
RACCN,2021-05-17,99
RACCN,2021-05-18,99
RACCN,2021-05-19,99
RACCN,2021-05-20,99
RACCN,2021-05-21,99
RACCN,2021-05-22,99
RACCN,2021-05-23,99
RACCN,2021-05-24,99
RACCN,2021-05-25,99
RACCN,2021-05-26,99
RACCN,2021-05-27,99
RACCN,2021-05-28,99
RACCN,2021-05-29,99
RACCN,2021-05-30,99
RACCN,2021-05-31,99
RACCN,2021-06-01,99
RACCN,2021-06-02,99
RACCN,2021-06-03,99
RACCN,2021-06-04,99
RACCN,2021-06-05,99
RACCN,2021-06-06,99
RACCN,2021-06-07,99
RACCN,2021-06-08,99
RACCN,2021-06-09,99
RACCN,2021-06-10,99
RACCN,2021-06-11,99
RACCN,2021-06-12,99
RACCN,2021-06-13,99
RACCN,2021-06-14,99
RACCN,2021-06-15,99
RACCN,2021-06-16,99
RACCN,2021-06-17,99
RACCN,2021-06-18,99
RACCN,2021-06-19,99
RACCN,2021-06-20,99
RACCN,2021-06-21,99
RACCN,2021-06-22,99
RACCN,2021-06-23,99
RACCN,2021-06-24,99
RACCN,2021-06-25,99
RACCN,2021-06-26,99
RACCN,2021-06-27,99
RACCN,2021-06-28,99
RACCN,2021-06-29,100
RACCN,2021-06-30,100
RACCN,2021-07-01,100
RACCN,2021-07-02,100
RACCN,2021-07-03,100
RACCN,2021-07-04,100
RACCN,2021-07-05,100
RACCN,2021-07-06,100
RACCN,2021-07-07,100
RACCN,2021-07-08,100
RACCN,2021-07-09,100
RACCN,2021-07-10,100
RACCN,2021-07-11,100
RACCN,2021-07-12,100
RACCN,2021-07-13,100
RACCN,2021-07-14,100
RACCN,2021-07-15,100
RACCN,2021-07-16,100
RACCN,2021-07-17,100
RACCN,2021-07-18,100
RACCN,2021-07-19,100
RACCN,2021-07-20,100
RACCN,2021-07-21,100
RACCN,2021-07-22,100
RACCN,2021-07-23,100
RACCN,2021-07-24,100
RACCN,2021-07-25,100
RACCN,2021-07-26,100
RACCN,2021-07-27,100
RACCN,2021-07-28,100
RACCN,2021-07-29,100
RACCN,2021-07-30,100
RACCN,2021-07-31,100
RACCN,2021-08-01,100
RACCN,2021-08-02,100
RACCN,2021-08-03,100
RACCN,2021-08-04,100
RACCN,2021-08-05,100
RACCN,2021-08-06,100
RACCN,2021-08-07,100
RACCN,2021-08-08,101
RACCN,2021-08-09,101
RACCN,2021-08-10,101
RACCN,2021-08-11,101
RACCN,2021-08-12,101
RACCN,2021-08-13,101
RACCN,2021-08-14,101
RACCN,2021-08-15,101
RACCN,2021-08-16,101
RACCN,2021-08-17,101
RACCN,2021-08-18,101
RACCN,2021-08-19,101
RACCN,2021-08-20,101
RACCN,2021-08-21,101
RACCN,2021-08-22,101
RACCN,2021-08-23,101
RACCN,2021-08-24,102
RACCN,2021-08-25,102
RACCN,2021-08-26,102
RACCN,2021-08-27,102
RACCN,2021-08-28,102
RACCN,2021-08-29,102
RACCN,2021-08-30,102
RACCN,2021-08-31,102
RACCN,2021-09-01,102
RACCN,2021-09-02,102
RACCN,2021-09-03,102
RACCN,2021-09-04,104
RACCN,2021-09-05,105
RACCN,2021-09-06,109
RACCN,2021-09-07,111
RACCN,2021-09-08,111
RACCN,2021-09-09,111
RACCN,2021-09-10,112
RACCN,2021-09-11,112
RACCN,2021-09-12,115
RACCN,2021-09-13,115
RACCN,2021-09-14,115
RACCN,2021-09-15,117
RACCN,2021-09-16,119
RACCN,2021-09-17,119
RACCN,2021-09-18,119
RACCN,2021-09-19,120
RACCN,2021-09-20,120
RACCN,2021-09-21,121
RACCN,2021-09-22,121
RACCN,2021-09-23,121
RACCN,2021-09-24,122
RACCN,2021-09-25,122
RACCN,2021-09-26,123
RACCN,2021-09-27,126
RACCN,2021-09-28,126
RACCN,2021-09-29,126
RACCS,2020-04-23,1
RACCS,2020-04-24,1
RACCS,2020-04-25,1
RACCS,2020-04-26,1
RACCS,2020-04-27,1
RACCS,2020-04-28,1
RACCS,2020-04-29,1
RACCS,2020-04-30,1
RACCS,2020-05-01,1
RACCS,2020-05-02,1
RACCS,2020-05-03,1
RACCS,2020-05-04,1
RACCS,2020-05-05,1
RACCS,2020-05-06,1
RACCS,2020-05-07,1
RACCS,2020-05-08,1
RACCS,2020-05-09,1
RACCS,2020-05-10,2
RACCS,2020-05-11,2
RACCS,2020-05-12,2
RACCS,2020-05-13,2
RACCS,2020-05-14,2
RACCS,2020-05-15,2
RACCS,2020-05-16,3
RACCS,2020-05-17,3
RACCS,2020-05-18,3
RACCS,2020-05-19,3
RACCS,2020-05-20,3
RACCS,2020-05-21,3
RACCS,2020-05-22,3
RACCS,2020-05-23,4
RACCS,2020-05-24,4
RACCS,2020-05-25,6
RACCS,2020-05-26,6
RACCS,2020-05-27,6
RACCS,2020-05-28,7
RACCS,2020-05-29,8
RACCS,2020-05-30,12
RACCS,2020-05-31,12
RACCS,2020-06-01,12
RACCS,2020-06-02,14
RACCS,2020-06-03,14
RACCS,2020-06-04,15
RACCS,2020-06-05,16
RACCS,2020-06-06,16
RACCS,2020-06-07,16
RACCS,2020-06-08,16
RACCS,2020-06-09,16
RACCS,2020-06-10,16
RACCS,2020-06-11,17
RACCS,2020-06-12,19
RACCS,2020-06-13,20
RACCS,2020-06-14,21
RACCS,2020-06-15,24
RACCS,2020-06-16,34
RACCS,2020-06-17,34
RACCS,2020-06-18,37
RACCS,2020-06-19,38
RACCS,2020-06-20,39
RACCS,2020-06-21,40
RACCS,2020-06-22,40
RACCS,2020-06-23,41
RACCS,2020-06-24,44
RACCS,2020-06-25,44
RACCS,2020-06-26,44
RACCS,2020-06-27,45
RACCS,2020-06-28,51
RACCS,2020-06-29,54
RACCS,2020-06-30,54
RACCS,2020-07-01,54
RACCS,2020-07-02,56
RACCS,2020-07-03,56
RACCS,2020-07-04,56
RACCS,2020-07-05,56
RACCS,2020-07-06,56
RACCS,2020-07-07,58
RACCS,2020-07-08,59
RACCS,2020-07-09,59
RACCS,2020-07-10,59
RACCS,2020-07-11,59
RACCS,2020-07-12,63
RACCS,2020-07-13,63
RACCS,2020-07-14,63
RACCS,2020-07-15,65
RACCS,2020-07-16,66
RACCS,2020-07-17,66
RACCS,2020-07-18,66
RACCS,2020-07-19,66
RACCS,2020-07-20,66
RACCS,2020-07-21,66
RACCS,2020-07-22,66
RACCS,2020-07-23,66
RACCS,2020-07-24,67
RACCS,2020-07-25,67
RACCS,2020-07-26,67
RACCS,2020-07-27,67
RACCS,2020-07-28,67
RACCS,2020-07-29,68
RACCS,2020-07-30,68
RACCS,2020-07-31,68
RACCS,2020-08-01,68
RACCS,2020-08-02,68
RACCS,2020-08-03,68
RACCS,2020-08-04,68
RACCS,2020-08-05,68
RACCS,2020-08-06,68
RACCS,2020-08-07,68
RACCS,2020-08-08,68
RACCS,2020-08-09,68
RACCS,2020-08-10,68
RACCS,2020-08-11,68
RACCS,2020-08-12,68
RACCS,2020-08-13,68
RACCS,2020-08-14,68
RACCS,2020-08-15,68
RACCS,2020-08-16,68
RACCS,2020-08-17,68
RACCS,2020-08-18,68
RACCS,2020-08-19,68
RACCS,2020-08-20,68
RACCS,2020-08-21,68
RACCS,2020-08-22,68
RACCS,2020-08-23,68
RACCS,2020-08-24,68
RACCS,2020-08-25,68
RACCS,2020-08-26,68
RACCS,2020-08-27,68
RACCS,2020-08-28,68
RACCS,2020-08-29,68
RACCS,2020-08-30,68
RACCS,2020-08-31,68
RACCS,2020-09-01,68
RACCS,2020-09-02,68
RACCS,2020-09-03,68
RACCS,2020-09-04,68
RACCS,2020-09-05,68
RACCS,2020-09-06,68
RACCS,2020-09-07,68
RACCS,2020-09-08,68
RACCS,2020-09-09,68
RACCS,2020-09-10,68
RACCS,2020-09-11,68
RACCS,2020-09-12,68
RACCS,2020-09-13,68
RACCS,2020-09-14,68
RACCS,2020-09-15,68
RACCS,2020-09-16,68
RACCS,2020-09-17,68
